"PostId","PostUrl","PostEngagement","Platform","ChannelID","ChannelName","ChannelUid","ChannelUrl","ChannelEngagement","post_body_text","GoogleAudioText","VoskAudioText","EmbeddedContentText","published_at","post_data","post_media_urls","LikesCount","SharesCount","CommentsCount","ViewsCount","post_media_file","embedded_post_text","search_data","sentiment"
"435378606","https://twitter.com/Local3News/status/1889397244706595108","","Twitter","10216604","Local 3 News","blank_for_now","blank_for_now","{""follower_count"":123386,""following_count"":2218,""like_count"":12887,""post_count"":266525,""views_count"":4405209,""comment_count"":1836,""share_count"":2551}","BACK TO BUSINESS: The Georgia Department of Agriculture has lifted the suspension of poultry activities in one of the country’s top poultry-producing states, after measures were taken to address bird flu. https://t.co/sKwghU2Ql4"," ","no longer populated","","2025-02-11T19:33:01.000Z","post data removed","","2.0","0.0","0.0","579.0","","","","-0.2023"
"435175951","https://www.instagram.com/p/DF8SSYoxmSA/","","InstagramDirect","29017316","Big Gipp","blank_for_now","blank_for_now","{""follower_count"":296533,""following_count"":3594,""like_count"":511481,""post_count"":22893,""views_count"":6420554,""comment_count"":48634,""share_count"":0}","#BackWoodzTv🏕
@mystreetz945atl 
Poultry activities are allowed to resume statewide after a bird flu outbreak in northeast Georgia. 🐓

The ban was put in place last month after confirmed bird flu detection at two sites in Elbert County.  The suspension of all live poultry exhibitions, shows and sales is now lifted.  The Georgia Department of Agriculture says the two affected areas remain under quarantine until further notice.

“I’m excited to announce that both commercial poultry producers in the control area and poultry enthusiasts across our state can return to normal operations,” said Georgia Agriculture Commissioner Tyler J Harper. “While this announcement is a great step in the right direction, HPAI remains a significant threat to our #1 industry, and the Georgia Department of Agriculture will continue working around the clock to protect our state’s flocks and to keep prices as low as possible for Georgia consumers.”

Source WSB Atlanta #story #of #atlantis

LifeNote....
Thats Right We Got It & Dont Need To Depend 
On others To Fix Georgia...
#Leadership👑
Zagga"," ","no longer populated","","2025-02-11T18:05:54.000Z","post data removed","","38.0","0.0","3.0","0.0","","","","-0.3818"
"435241147","https://twitter.com/wsbradio/status/1889358782142058823","","Twitter","7008875","WSB Radio","blank_for_now","blank_for_now","{""follower_count"":58615,""following_count"":216,""like_count"":6122,""post_count"":451314,""views_count"":3221830,""comment_count"":1615,""share_count"":15830}","Georgia Department of Agriculture lifts suspension of poultry activities
https://t.co/mM5tbEUf07"," ","no longer populated","","2025-02-11T17:00:10.000Z","post data removed","","1.0","0.0","0.0","337.0","","","","0.0"
"434940904","https://twitter.com/FOX5Atlanta/status/1889270687526756728","","Twitter","8100495","FOX 5 Atlanta","blank_for_now","blank_for_now","{""follower_count"":746590,""following_count"":1796,""like_count"":null,""post_count"":527033,""views_count"":null,""comment_count"":null,""share_count"":null}","Just 24 days after halting the sale of poultry in Georgia due to concerns over the avian flu, the Georgia Department of Agriculture has lifted its suspension. https://t.co/lskLM47p9O"," ","no longer populated","","2025-02-11T11:10:07.000Z","post data removed","","4.0","1.0","1.0","834.0","","","","-0.3818"
"434961662","https://www.facebook.com/fox5atlanta/posts/pfbid0YjNbBdE9W2fHTxNPbj7Ukixtg3bQ1dL3NQmTt276jgaiRTmRbqVt3UTn4r13JCiwl","","Facebook","8104625","FOX 5 Atlanta","blank_for_now","blank_for_now","{""follower_count"":2288842,""following_count"":0,""like_count"":3369,""post_count"":26,""views_count"":0,""comment_count"":2063,""share_count"":531}","Just 24 days after halting the sale of poultry in Georgia due to concerns over the avian flu, the Georgia Department of Agriculture has lifted its suspension."," ","no longer populated","","2025-02-11T09:10:06.000Z","post data removed","https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQjZCaGpRPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--5cebf564c1617f0384b4ef649faf2dc423ea67f3/post-8104625-434961662-thumbnail","91.0","36.0","4.0","0.0","","","","-0.3818"
"434713178","https://twitter.com/WGAUradio/status/1889119060958302672","","Twitter","7007691","WGAUradio","blank_for_now","blank_for_now","{""follower_count"":1330,""following_count"":839,""like_count"":191,""post_count"":45533,""views_count"":79795,""comment_count"":58,""share_count"":75}","Poultry activities are allowed to resume statewide after a bird flu outbreak in northeast Georgia.

https://t.co/7BOMbPobat"," ","no longer populated","","2025-02-11T01:07:36.000Z","post data removed","","0.0","0.0","0.0","68.0","","","","-0.3818"
"434736242","https://www.facebook.com/wgauradio/posts/pfbid02Rsr6Jh6LocaVypo1ZiB7HQ9c3ZaUXyMpC2XpqWSANKfjsYVCrHAxH2CJYtdirv1Cl","","Facebook","18637772","WGAU Radio","blank_for_now","blank_for_now","{""follower_count"":7646,""following_count"":null,""like_count"":0,""post_count"":0,""views_count"":null,""comment_count"":0,""share_count"":0}","The Georgia Department of Agriculture says the two affected areas remain under quarantine until further notice."," ","no longer populated","","2025-02-11T01:07:36.000Z","post data removed","https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSHI5ZnpRPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--904142cfdea20a0abb601a12d45f2271c255efd5/post-18637772-434736242-thumbnail","0.0","0.0","0.0","0.0","","","","-0.1531"
"434704100","https://twitter.com/Teh_Snowflake/status/1889105090549584372","","Twitter","14889230","The Millennial Snowflake 🇵🇸","blank_for_now","blank_for_now","{""follower_count"":8243,""following_count"":6063,""like_count"":null,""post_count"":119092,""views_count"":null,""comment_count"":null,""share_count"":null}","RT @FOX5Atlanta: Just 24 days after halting the sale of poultry in Georgia due to concerns over the avian flu, the Georgia Department of Ag…"," ","no longer populated","Just 24 days after halting the sale of poultry in Georgia due to concerns over the avian flu, the Georgia Department of Agriculture has lifted its suspension. https://t.co/xZM1Qptu19","2025-02-11T00:12:06.000Z","post data removed","","0.0","1.0","0.0","0.0","","Just 24 days after halting the sale of poultry in Georgia due to concerns over the avian flu, the Georgia Department of Agriculture has lifted its suspension. https://t.co/xZM1Qptu19","","-0.3818"
"434704105","https://twitter.com/FOX5Atlanta/status/1889104577867264053","","Twitter","8100495","FOX 5 Atlanta","blank_for_now","blank_for_now","{""follower_count"":746574,""following_count"":1796,""like_count"":null,""post_count"":527010,""views_count"":null,""comment_count"":null,""share_count"":null}","Just 24 days after halting the sale of poultry in Georgia due to concerns over the avian flu, the Georgia Department of Agriculture has lifted its suspension. https://t.co/xZM1Qptu19"," ","no longer populated","","2025-02-11T00:10:03.000Z","post data removed","","10.0","1.0","1.0","1914.0","","","","-0.3818"
"434632107","https://www.facebook.com/wsav3/posts/pfbid02b8xgZ51zzfuckR1bLxNCx7rij3Z4KeTwBPNtNo2NbPHJ8FpCNAw7WdoNipxiNLrl","","Facebook","7881894","WSAV News 3 On Your Side","blank_for_now","blank_for_now","{""follower_count"":368376,""following_count"":0,""like_count"":255,""post_count"":36,""views_count"":0,""comment_count"":74,""share_count"":56}","The suspension of poultry activities in Georgia was lifted after successful testing and protocols showed no further detections of avian influenza, the Department of Agriculture reported on Monday."," ","no longer populated","","2025-02-11T00:00:38.000Z","post data removed","https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCS2cxZlRRPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--a5a2c20f4a0f6ad4efca69c57bdf5df4166b8172/post-7881894-434632107-thumbnail","7.0","3.0","0.0","0.0","","","","0.3818"
"434710632","https://twitter.com/WSAV/status/1889102124346159513","","Twitter","6924378","WSAV News 3","blank_for_now","blank_for_now","{""follower_count"":69949,""following_count"":951,""like_count"":21086,""post_count"":197957,""views_count"":47716993,""comment_count"":null,""share_count"":null}","Poultry activity suspension lifted: Georgia Department of Agriculture https://t.co/kPwcX80o6e via @WSAV"," ","no longer populated","","2025-02-11T00:00:18.000Z","post data removed","","0.0","0.0","0.0","279.0","","","","0.0"
"434712685","https://www.facebook.com/WRBL3/posts/pfbid02Dtcgok6Ae7pUrqMZzSrhj23ohXUAFww9uK4j1PWeTfoFpv4j5cGupLxuMkNPjDDql","","Facebook","19761449","WRBL News 3","blank_for_now","blank_for_now","{""follower_count"":102579,""following_count"":0,""like_count"":443,""post_count"":37,""views_count"":0,""comment_count"":166,""share_count"":66}","The Georgia Department of Agriculture announced Monday that poultry activities can resume as normal, following the “successful completion of testing and response protocols with no additional detection.”
Read More: https://www.wrbl.com/news/georgia-news/georgia-department-of-agriculture-lifts-suspension-of-poultry-activities/"," ","no longer populated","","2025-02-10T23:46:02.000Z","post data removed","https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRWhOZnpRPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--e211b381ea8d1c2de211a56200b8b7a5d046fcae/post-19761449-434712685-thumbnail","7.0","1.0","1.0","0.0","","","","-0.296"
"434722192","https://www.facebook.com/WJBFNewsChannel6/posts/pfbid02b1WtudZHPxjMqrHu4dwTgBWAQtuypa4joqtHeVDsaB76Ak3etmzFUo2GEd4pieZvl","","Facebook","15829843","WJBF NewsChannel 6","blank_for_now","blank_for_now","{""follower_count"":177262,""following_count"":0,""like_count"":328,""post_count"":27,""views_count"":0,""comment_count"":181,""share_count"":224}","The Georgia Department of Agriculture announced Monday that poultry activities can resume as normal, following the “successful completion of testing and response protocols with no additional detection.”"," ","no longer populated","","2025-02-10T22:58:06.000Z","post data removed","https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSitRZnpRPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--cba57b8178eca61d76b90025862bab534d6944f1/post-15829843-434722192-thumbnail","4.0","3.0","0.0","0.0","","","","-0.296"
"434711006","https://twitter.com/WJBF/status/1889086450181804090","","Twitter","6933115","WJBF","blank_for_now","blank_for_now","{""follower_count"":69024,""following_count"":499,""like_count"":2845,""post_count"":92746,""views_count"":1552724,""comment_count"":587,""share_count"":812}","The Georgia Department of Agriculture announced Monday that poultry activities can resume as normal, following the “successful completion of testing and response protocols with no additional detection.”
https://t.co/Au5PCCR8Nx"," ","no longer populated","","2025-02-10T22:58:01.000Z","post data removed","","0.0","0.0","0.0","233.0","","","","-0.296"
"434610720","https://www.facebook.com/wtoc11/posts/pfbid0JAdfBzMQZV1nZym5kCsjZnks24jzDPREV7zRoCAexT5SvPTcTJqje5mVisAa5BP2l","","Facebook","20968830","WTOC-TV","blank_for_now","blank_for_now","{""follower_count"":290634,""following_count"":0,""like_count"":1349,""post_count"":55,""views_count"":0,""comment_count"":508,""share_count"":514}","The Georgia Department of Agriculture has lifted a statewide ban on poultry-related activities after it was put in place after a confirmed bird flu detection in northeast Georgia."," ","no longer populated","","2025-02-10T22:50:36.000Z","post data removed","https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCT0NGZkRRPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--cc071af1bbf012962fe491948bb7aaf6d3ea8fb4/post-20968830-434610720-thumbnail","6.0","5.0","0.0","0.0","","","","-0.7351"
"434785655","https://twitter.com/WTOC11/status/1889084582768591336","","Twitter","8420048","wtoc11","blank_for_now","blank_for_now","{""follower_count"":112016,""following_count"":1145,""like_count"":21725,""post_count"":199244,""views_count"":10455147,""comment_count"":4203,""share_count"":81037}","The Georgia Department of Agriculture has lifted a statewide ban on poultry-related activities after it was put in place after a confirmed bird flu detection in northeast Georgia. https://t.co/YsI1X5GCLl"," ","no longer populated","","2025-02-10T22:50:36.000Z","post data removed","","2.0","0.0","0.0","362.0","","","","-0.7351"
"434704881","https://www.instagram.com/p/DF6HISdJmZw/","","InstagramDirect","27606499","Atlanta News First","blank_for_now","blank_for_now","{""follower_count"":82437,""following_count"":914,""like_count"":197693,""post_count"":7029,""views_count"":2054205,""comment_count"":7160,""share_count"":0}","The Georgia Department of Agriculture has lifted a statewide ban on poultry-related activities after it was put in place after a confirmed bird flu detection in northeast Georgia. The suspension — which was for all poultry exhibitions, shows and sales — was lifted after the “successful completion of testing and response protocols with no additional detections."" Tap the link in our bio to read more."," ","no longer populated","","2025-02-10T21:50:01.000Z","post data removed","","145.0","0.0","0.0","0.0","","","","-0.8126"
"436356070","https://t.me/voicesofrevelation/20929","","Telegram","26509591","𝖁𝖔𝖎𝖈𝖊𝖘 𝖔𝖋 𝕽𝖊𝖛𝖊𝖑𝖆𝖙𝖎𝖔𝖓 🕊 (𝔸𝕣𝕔𝕙𝕚𝕧𝕖 🗄)","blank_for_now","blank_for_now","{""follower_count"":9549,""following_count"":0,""like_count"":0,""post_count"":2178,""views_count"":741539,""comment_count"":0,""share_count"":27}","🐔Avian influenza outbreak in Georgia halts sale of poultry, forces quarantine⛓🔗<a href=""https://www.fox5atlanta.com/news/avian-influenza-outbreak-georgia-halts-sale-poultry-forces-quarantine𝖁𝖔𝖎𝖈𝖊𝖘"">https://www.fox5atlanta.com/news/avian-influenza-outbreak-georgia-halts-sale-poultry-forces-quarantine𝖁𝖔𝖎𝖈𝖊𝖘</a> 𝖔𝖋 𝕽𝖊𝖛𝖊𝖑𝖆𝖙𝖎𝖔𝖓 🕊"," ","no longer populated","","2025-01-30T13:41:54.000Z","post data removed","https://telegram-message-media-0205463676.s3.us-east-1.amazonaws.com/voicesofrevelation/20929/voicesofrevelation_20929_thumbnail_url.jpg","0.0","0.0","0.0","361.0","","","","0.0"
"426001195","https://twitter.com/telegraphga/status/1884650226608148927","","Twitter","7704777","The Telegraph","blank_for_now","blank_for_now","{""follower_count"":16438,""following_count"":530,""like_count"":33107,""post_count"":99827,""views_count"":131707684,""comment_count"":9370,""share_count"":7692}","Are eggs and poultry products in Georgia safe to eat amid the spread of bird flu? https://t.co/rEcbpbYajv"," ","no longer populated","","2025-01-29T17:10:03.000Z","post data removed","","0.0","0.0","0.0","62.0","","","","0.0772"
"425752606","https://twitter.com/LedgerEnquirer/status/1884650223386951846","","Twitter","7704776","The Ledger-Enquirer","blank_for_now","blank_for_now","{""follower_count"":8391,""following_count"":608,""like_count"":2644,""post_count"":95176,""views_count"":2539071,""comment_count"":1216,""share_count"":708}","Are eggs and poultry products in Georgia safe to eat amid the spread of bird flu? https://t.co/iqIGNIgQY5"," ","no longer populated","","2025-01-29T17:10:03.000Z","post data removed","","0.0","0.0","0.0","64.0","","","","0.0772"
"425958022","https://www.facebook.com/telegraphGA/posts/pfbid02VveDouBHCmWBkTHvaahJttx9qg3ZKRSgNUsHZ4jLZ57V6sgSvDuhH7Qmer6xWRual","","Facebook","18072914","The Telegraph & macon.com","blank_for_now","blank_for_now","{""follower_count"":77936,""following_count"":0,""like_count"":301,""post_count"":31,""views_count"":0,""comment_count"":24,""share_count"":58}","Here’s what consumers needs to know about buying eggs and poultry as the bird flu spreads. Plus, see what Georgia’s Department of Agriculture is doing about the outbreak."," ","no longer populated","","2025-01-29T17:01:01.000Z","post data removed","https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRmZQakRNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--2cecb506e783163ef1c280ac0affc5b8a0f7b64c/post-18072914-425958022-thumbnail","0.0","0.0","0.0","0.0","","","","-0.3818"
"425808539","https://www.facebook.com/columbusledgerenquirer/posts/pfbid0C9NY26UYCj3bPQcfNAv3SuhqjrjSnapNqY1YyBwCE54w5HESAdi9tUmmYR5wwTnYl","","Facebook","18072913","Ledger-Enquirer","blank_for_now","blank_for_now","{""follower_count"":67983,""following_count"":0,""like_count"":25,""post_count"":27,""views_count"":0,""comment_count"":12,""share_count"":8}","Here’s what consumers needs to know about buying eggs and poultry as the bird flu spreads. Plus, see what Georgia’s Department of Agriculture is doing about the outbreak."," ","no longer populated","","2025-01-29T17:00:27.000Z","post data removed","https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSGI1aURNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--675df80188e6cbcce7e95e2f279e3ff1dc4e5ac4/post-18072913-425808539-thumbnail","0.0","0.0","0.0","0.0","","","","-0.3818"
"425665722","https://www.facebook.com/wsav3/posts/pfbid026S2Z7yiA6cdUdLEEQJ7KqtvkvyZ67yz2qGTX3as4CR99TyRTgkUZ1PkiZLnqi8wMl","","Facebook","7881894","WSAV News 3 On Your Side","blank_for_now","blank_for_now","{""follower_count"":368376,""following_count"":0,""like_count"":255,""post_count"":36,""views_count"":0,""comment_count"":74,""share_count"":56}","The Georgia poultry industry is facing a threat known as bird flu, after the Georgia Department of Agriculture confirmed a positive case at a commercial poultry operation."," ","no longer populated","","2025-01-29T13:00:24.000Z","post data removed","https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQzlMaFRNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--0208664665dd276510ef24fe754729599d5dcc16/post-7881894-425665722-thumbnail","2.0","1.0","2.0","0.0","","","","-0.34"
"425949023","https://twitter.com/WSAV/status/1884587362740543506","","Twitter","6924378","WSAV News 3","blank_for_now","blank_for_now","{""follower_count"":69839,""following_count"":952,""like_count"":34685,""post_count"":197541,""views_count"":52861968,""comment_count"":6461,""share_count"":19939}","State, local experts break down bird flu impact in Georgia https://t.co/gUlX93qclw via @WSAV @NakyaHarrisWSAV"," ","no longer populated","","2025-01-29T13:00:15.000Z","post data removed","","0.0","0.0","0.0","284.0","","","","-0.3818"
"425403430","https://twitter.com/wvlt/status/1884406358532854044","","Twitter","14399726","wvlt","blank_for_now","blank_for_now","{""follower_count"":105259,""following_count"":1283,""like_count"":9865,""post_count"":146843,""views_count"":4614866,""comment_count"":2053,""share_count"":5847}","Bird flu confirmed in second commercial poultry flock in Georgia  https://t.co/PK3YMNENUW"," ","no longer populated","","2025-01-29T01:01:01.000Z","post data removed","","1.0","0.0","0.0","1065.0","","","","-0.3818"
"425377556","https://www.facebook.com/13WMAZ/posts/pfbid02J9yB2Z3tHe7sSSBp9fWyEM5qh2MsyfEdNqsKtpsZ3YiTjPfJnoiSR1SYrVNfbrHkl","","Facebook","14585072","13 WMAZ","blank_for_now","blank_for_now","{""follower_count"":395402,""following_count"":0,""like_count"":1725,""post_count"":34,""views_count"":0,""comment_count"":969,""share_count"":593}","A law enforcement seizure was announced last week by the Georgia Department of Agriculture."," ","no longer populated","","2025-01-28T17:30:12.000Z","post data removed","https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCTFlwZlRNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--d83b7a84ecb80bba97f0ffea6dbfd9689552e1d6/post-14585072-425377556-thumbnail","40.0","10.0","9.0","0.0","","","","0.0"
"424854087","https://t.me/azazelnews/784619","","Telegram","26507935","Azazel News","blank_for_now","blank_for_now","{""follower_count"":31334,""following_count"":0,""like_count"":0,""post_count"":200265,""views_count"":63275388,""comment_count"":0,""share_count"":0}","They are coming for the food- ""Like the first, the second case also occurred in Elbert County, about 35 miles northeast of Athens. Georgia Department of Agriculture spokesman Matthew Agvent described the area as a “poultry dense” part of the state, with 120…"," ","no longer populated","","2025-01-27T21:51:04.000Z","post data removed","","0.0","0.0","0.0","420.0","","","","0.3612"
