PostId,PostUrl,PostEngagement,Platform,ChannelID,ChannelName,ChannelUid,ChannelUrl,ChannelEngagement,post_body_text,GoogleAudioText,VoskAudioText,EmbeddedContentText,published_at,post_data,post_media_urls,LikesCount,SharesCount,CommentsCount,ViewsCount,post_media_file,embedded_post_text,search_data
101510445,https://www.instagram.com/p/CpIIc6itL5l/,,Instagram,8101740,Atlanta News First,blank_for_now,blank_for_now,"{""follower_count"":48010,""following_count"":0,""like_count"":0,""post_count"":0,""views_count"":0,""comment_count"":0,""share_count"":0}","The 2023 Publix Atlanta Marathon and Half Marathon races are underway Sunday morning. Officials have warned that motorists commuting in or around Atlanta should pay attention to road closures and detours.

Link in bio for details 

#Atlanta #PubliixAtlantaMarathon #5KraceinAtlanta #AtlantaNewsFirst", ,no longer populated,,2023-02-26T13:20:28.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRnZ4aGdRPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--22a027eb4c256ba0b5cacd41d8a86a35291309d5/post-8101740-101510445-thumbnail,165.0,0.0,4.0,0.0,,,
101504364,https://www.facebook.com/75540426251/posts/10160589123946252,,Facebook,1117038,Atlanta News First,blank_for_now,blank_for_now,"{""follower_count"":467097,""following_count"":0,""like_count"":1196,""post_count"":28,""views_count"":0,""comment_count"":472,""share_count"":221}","The race will include mile markers, fuel, and hydration stations for runners. #Atlanta #PublixMarathon #Atlanta5K", ,no longer populated,,2023-02-26T13:06:46.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQ2ptaGdRPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--c859b6359fc7eef36af4f5c8fc6ed04ac5f95fd8/post-1117038-101504364-thumbnail,87.0,3.0,8.0,0.0,,,
101506467,https://twitter.com/ATLNewsFirst/status/1629830323759448065,,Twitter,7172078,CBS46,blank_for_now,blank_for_now,"{""follower_count"":111154,""following_count"":2342,""like_count"":4671,""post_count"":282507,""views_count"":0,""comment_count"":1702,""share_count"":6260}","The race will include mile markers, fuel, and hydration stations for runners.

#Atlanta #PublixMarathon #Atlanta5K  https://t.co/TYCRX1hJgH", ,no longer populated,,2023-02-26T13:06:44.000Z,post data removed,,0.0,0.0,0.0,,,,
97029434,https://www.facebook.com/100063453257667/posts/643293771129059,,Facebook,8104628,Gainesville Times,blank_for_now,blank_for_now,"{""follower_count"":36898,""following_count"":0,""like_count"":56,""post_count"":6,""views_count"":0,""comment_count"":2,""share_count"":8}","It will also feature 21,800 square feet of retail space for restaurants, service providers and retailers.", ,no longer populated,,2023-02-03T16:10:06.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCTWhTYlFRPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--658486030695f8892bc97293418ad0c610175bb0/post-8104628-97029434-thumbnail,375.0,95.0,144.0,0.0,,,
90213458,https://gettr.com/post/p24anpk85ad,,GETTR,13582667,WhiteOnRice. #2000Mules #JUSTICE4J6,blank_for_now,blank_for_now,"{""follower_count"":13627,""following_count"":9986,""like_count"":3155,""post_count"":382,""views_count"":0,""comment_count"":857,""share_count"":1983}","I also live in Atlanta, I CC everywhere I go. I'm formerly licensed, but no longer required. I won't even walk to the mailbox, with the safety on.

This guy didn't break the law, but it would've made me take INSTANT notice. 

If he was making a statement, great job. If he had nefarious intent - major fail.

Just remember there are many good people out there, who are also armed.

""ATLANTA — Two days after a gunman killed 10 people at a Colorado grocery store, leaving many Americans on high alert, Rico Marley was arrested as he emerged from the bathroom at a Publix supermarket in Atlanta. He was wearing body armor and carrying six loaded weapons — four handguns in his jacket pockets, and in a guitar bag, a semi-automatic rifle and a 12-gauge shotgun.""", ,no longer populated,,2023-01-08T13:28:07.241Z,post data removed,,,,1.0,0.0,,,
89214927,https://twitter.com/VickiGassel/status/1610304385116000257,,Twitter,10567817,Vicki Gassel,blank_for_now,blank_for_now,"{""follower_count"":7,""following_count"":36,""like_count"":2355,""post_count"":430,""views_count"":null,""comment_count"":null,""share_count"":null}",Roe shows the SC goes way farther than to 'ensure Constitutionality'.  A potential green light for forced birth or criminal punishment? And here's a test to see if someone has right to induce panic or intimidation. https://t.co/t5V1mNTOsj, ,no longer populated,,2023-01-03T15:57:38.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCR2NvTHdRPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--892ee95bba65843f1b9a918ebb41f7f6e6e7d9bd/post-10567817-89214927-thumbnail,0.0,0.0,0.0,0.0,,,
88964216,https://twitter.com/RobinFulfordTX/status/1610021194048147457,,Twitter,9284131,Robin Fulford for Congress TX-CD2,blank_for_now,blank_for_now,"{""follower_count"":14859,""following_count"":6577,""like_count"":158937,""post_count"":2656,""views_count"":0,""comment_count"":5459,""share_count"":171554}","RT @shannonrwatts: Days after a gunman killed 10 people at a Boulder grocery store, Rico Marley was arrested at an Atlanta Publix for weari…", ,no longer populated,,2023-01-02T21:12:20.000Z,post data removed,,0.0,2033.0,0.0,0.0,,,
88967215,https://gettr.com/post/p23ok407344,,GETTR,8717457,JasonRamsey,blank_for_now,blank_for_now,"{""follower_count"":350,""following_count"":2503,""like_count"":179815,""post_count"":1286,""views_count"":0,""comment_count"":28359,""share_count"":73747}","Rico Marley was arrested as he emerged from the bathroom at a Publix supermarket in Atlanta. He was wearing body armor and carrying six loaded weapons — four handguns in his jacket pockets, and in a guitar bag, a semiautomatic rifle and a 12-gauge shotgun. 

https://dnyuz.com/2023/01/02/a-heavily-armed-man-caused-panic-at-a-supermarket-but-did-he-break-the-law/", ,no longer populated,,2023-01-02T20:56:57.682Z,post data removed,,,,,0.0,,,
88983798,https://twitter.com/navjotpkaur/status/1609999222551592962,,Twitter,6900648,Navjot Pal Kaur (she/her),blank_for_now,blank_for_now,"{""follower_count"":4440,""following_count"":3041,""like_count"":10025,""post_count"":15372,""views_count"":0,""comment_count"":1535,""share_count"":2641118}","RT @shannonrwatts: Days after a gunman killed 10 people at a Boulder grocery store, Rico Marley was arrested at an Atlanta Publix for weari…", ,no longer populated,,2023-01-02T19:45:01.000Z,post data removed,,0.0,2115.0,0.0,0.0,,,
88924353,https://www.facebook.com/14827657177/posts/10162666544937178,,Facebook,1100129,WRAL TV,blank_for_now,blank_for_now,"{""follower_count"":775974,""following_count"":0,""like_count"":2766,""post_count"":47,""views_count"":0,""comment_count"":1040,""share_count"":907}","Rico Marley was arrested as he emerged from the bathroom at a Publix supermarket in Atlanta. He was wearing body armor and carrying six loaded weapons -- four handguns in his jacket pockets, and in a guitar bag, a semi-automatic rifle and a 12-gauge shotgun.", ,no longer populated,,2023-01-02T18:30:08.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSFZMTFFRPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--27baa2dbf128f62102f853f96d8c70083564579c/post-1100129-88924353-thumbnail,21.0,1.0,14.0,0.0,,,
88943547,https://twitter.com/JewelCommittee/status/1609962826923114496,,Twitter,8398425,Jewel Kelly For Missouri,blank_for_now,blank_for_now,"{""follower_count"":857,""following_count"":845,""like_count"":4180,""post_count"":649,""views_count"":2617255,""comment_count"":329,""share_count"":178292}","RT @shannonrwatts: Days after a gunman killed 10 people at a Boulder grocery store, Rico Marley was arrested at an Atlanta Publix for weari…", ,no longer populated,"Days after a gunman killed 10 people at a Boulder grocery store, Rico Marley was arrested at an Atlanta Publix for wearing body armor and carrying six loaded guns (four handguns, an AR-15, and a 12-gauge shotgun). But in Georgia, that’s not illegal. https://t.co/yUxOtFSToe",2023-01-02T17:20:24.000Z,post data removed,,0.0,2357.0,0.0,0.0,,"Days after a gunman killed 10 people at a Boulder grocery store, Rico Marley was arrested at an Atlanta Publix for wearing body armor and carrying six loaded guns (four handguns, an AR-15, and a 12-gauge shotgun). But in Georgia, that’s not illegal. https://t.co/yUxOtFSToe",
88982967,https://twitter.com/DarrigoMelanie/status/1609923936380149761,,Twitter,6676186,Melanie D'Arrigo,blank_for_now,blank_for_now,"{""follower_count"":22844,""following_count"":3617,""like_count"":168222,""post_count"":12813,""views_count"":0,""comment_count"":6305,""share_count"":449482}","RT @shannonrwatts: Days after a gunman killed 10 people at a Boulder grocery store, Rico Marley was arrested at an Atlanta Publix for weari…", ,no longer populated,,2023-01-02T14:45:52.000Z,post data removed,,0.0,2114.0,0.0,0.0,,,
88870918,https://twitter.com/B52Malmet/status/1609923092440092672,,Twitter,6621060,Barbara Malmet,blank_for_now,blank_for_now,"{""follower_count"":302145,""following_count"":7297,""like_count"":3057656,""post_count"":449619,""views_count"":0,""comment_count"":245268,""share_count"":1056102}","RT @shannonrwatts: Days after a gunman killed 10 people at a Boulder grocery store, Rico Marley was arrested at an Atlanta Publix for weari…", ,no longer populated,,2023-01-02T14:42:30.000Z,post data removed,,0.0,586.0,0.0,0.0,,,
164492924,https://twitter.com/shannonrwatts/status/1609904612634669056,,Twitter,6145658,Shannon Watts,blank_for_now,blank_for_now,"{""follower_count"":601772,""following_count"":19296,""like_count"":null,""post_count"":173981,""views_count"":null,""comment_count"":null,""share_count"":null}","Days after a gunman killed 10 people at a Boulder grocery store, Rico Marley was arrested at an Atlanta Publix for wearing body armor and carrying six loaded guns (four handguns, an AR-15, and a 12-gauge shotgun). But in Georgia, that’s not illegal. https://t.co/yUxOtFSToe", ,no longer populated,,2023-01-02T13:29:04.000Z,post data removed,,5756.0,2357.0,530.0,1045712.0,,,
86708959,https://twitter.com/ajc/status/1606428197486313472,,Twitter,7010773,Atlanta Journal-Constitution,blank_for_now,blank_for_now,"{""follower_count"":1086796,""following_count"":50756,""like_count"":52995,""post_count"":341680,""views_count"":0,""comment_count"":7685,""share_count"":25723}","Man carjacks woman at gunpoint in parking lot of NE Atlanta Publix, police say https://t.co/mtwnz4W87T", ,no longer populated,,2022-12-23T23:15:02.000Z,post data removed,,0.0,4.0,0.0,0.0,,,
86668264,https://twitter.com/ajc/status/1606420753502638081,,Twitter,7010773,Atlanta Journal-Constitution,blank_for_now,blank_for_now,"{""follower_count"":1086796,""following_count"":50756,""like_count"":52995,""post_count"":341680,""views_count"":0,""comment_count"":7685,""share_count"":25723}","Man carjacks woman at gunpoint in parking lot of NE Atlanta Publix, police say

https://t.co/EoVCbLHoDA", ,no longer populated,,2022-12-23T22:45:28.000Z,post data removed,,0.0,0.0,0.0,0.0,,,
86676687,https://www.facebook.com/10505090694/posts/10161688015975695,,Facebook,1164695,WSB-TV,blank_for_now,blank_for_now,"{""follower_count"":1903598,""following_count"":0,""like_count"":19617,""post_count"":40,""views_count"":0,""comment_count"":3068,""share_count"":2211}",Atlanta police said a woman was carjacked in a popular Publix parking lot Thursday. https://2wsb.tv/3FTEjeP, ,no longer populated,,2022-12-23T22:25:09.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCTFZ6SHdRPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--510e851f997718fcf1c484c54b63de4ead0499d5/post-1164695-86676687-thumbnail,120.0,13.0,8.0,0.0,,,
86675001,https://www.facebook.com/10505090694/posts/10161687666250695,,Facebook,1164695,WSB-TV,blank_for_now,blank_for_now,"{""follower_count"":1903598,""following_count"":0,""like_count"":19617,""post_count"":40,""views_count"":0,""comment_count"":3068,""share_count"":2211}",The suspect reportedly flashed a gun and demanded the victim’s keys., ,no longer populated,,2022-12-23T19:30:30.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRTF3SHdRPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--5cd2bc38902611ec677daf0dc41e63bd61484d5a/post-1164695-86675001-thumbnail,263.0,43.0,62.0,0.0,,,
86657887,https://twitter.com/wsbtv/status/1606352704363692053,,Twitter,8100497,WSB-TV,blank_for_now,blank_for_now,"{""follower_count"":1226850,""following_count"":2187,""like_count"":56914,""post_count"":628003,""views_count"":0,""comment_count"":9599,""share_count"":29248}",The suspect reportedly flashed a gun and demanded the victim’s keys.  https://t.co/EusAwul83P, ,no longer populated,,2022-12-23T18:15:03.000Z,post data removed,,4.0,2.0,2.0,0.0,,,
86513164,https://www.youtube.com/watch?v=NDvokHjh4nI,,YouTube,7167,11Alive,blank_for_now,blank_for_now,"{""follower_count"":1080000,""following_count"":0,""like_count"":4566699,""post_count"":83833,""views_count"":821619262,""comment_count"":1680721,""share_count"":0}",The suspect is currently still on the run.,"From the skies to the roads as we take a live look now from I-75 near Midtown tonight, looking clear for now. Traffic moving smoothly. Let&#39;s hope it stays that way. Crews right now working hard to make sure that does happen as we are expecting some ice. There is a best case and a worst case scenario for drivers over the next few days. Georgia dot preparing for the worst case just in case for those who will be out on the roads, sub freezing temperatures and hot fresh pizza delivered to your home. Alex figures that&#39;s the perfect combination, so he&#39;s hoping for a spike in business Friday. He&#39;s not worried about any patches of ice on the roads getting between him and his customers. I feel like if you know what you&#39;re doing, you can drive. Moments after I spoke with Alex more, Georgia dot trucks headed to the interstates and state highways to treat the surfaces with one coat after another of brine to prevent the services from freezing. Hoping the predicted rain is brief and that the winds evaporate the moisture from the roads. That would be the best case scenario. I asked 11 alive meteorologist Nicole Hartford. How far would you have to drive to get away from the threats of ice on the road this weekend? Friday morning you&#39;d have to drive to South Georgia to get away from. Freezing conditions, but by Saturday morning you&#39;d have to drive to South Florida to guarantee your roads are ice free. Patsy Jones of Atlanta has a full tank of gas and a new car battery and plenty of food at home. She&#39;s staying right here, certain she can handle the roads and any ice patches. You just gotta go slow and easy and you know. Don&#39;t get no hurry and don&#39;t slam on no brakes. And longtime drivers in North Georgia will remember that those county roads and city streets that people take to get to and from the state highways may not be treated at all for ice in Atlanta. John Sherick, 11, alive news. If you are nervous to drive in this Arctic blast, Marta has you covered. They&#39;re planning to operate as normal tomorrow. That&#39;s according to this tweet sent out today. Just make sure you check Marta&#39;s alerts page in case anything changes.  ",no longer populated,,2022-12-23T04:20:16.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQlNvSGdRPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--d3c066fff16cb6988996336ff88250241f8b2254/post-7167-86513164-thumbnail,16.0,0.0,,1690.0,,,
86456320,https://www.facebook.com/114256800495/posts/10159301557800496,,Facebook,1086686,11Alive,blank_for_now,blank_for_now,"{""follower_count"":1929956,""following_count"":0,""like_count"":11882,""post_count"":47,""views_count"":0,""comment_count"":4406,""share_count"":618}","Investigators said that a man approached the woman in the parking lot, where he pulled out a gun and demanded the woman's keys.", ,no longer populated,,2022-12-23T01:00:11.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSzU1SGdRPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--a436a613bb83be5a27fb71a7415aa36c83066020/post-1086686-86456320-thumbnail,278.0,27.0,83.0,0.0,,,
319780904,https://www.tiktok.com/@fox5_atlanta/video/7176989881107877162,,TikTok,27625701,fox5_atlanta,blank_for_now,blank_for_now,"{""follower_count"":3280,""following_count"":70,""like_count"":107963,""post_count"":309,""views_count"":null,""comment_count"":null,""share_count"":null}","TOYS FOR TOTS 🎁🎁🧸🚲 We need your donations!!! Drop off a new, unwrapped #toy for any Metro #Atlanta #Publix location from now through December 21st. PLEASE no used or broken toys!!!  #welivehere #ToysforTots #christmas #holidays #giving #marines ", a,no longer populated,,2022-12-14T13:07:02.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCR0JSTVNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--f96ce86a1a506992f7dbcb2d6256fc70725db683/post-27625701-319780904-thumbnail,2.0,0.0,0.0,175.0,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSWFRTVNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--95a7c5451bee250d77219ea6e11372fc738ffef9/7e9f96a5516f48739f27715e790132de,,
82736505,https://www.youtube.com/watch?v=TAw44A2_qxA,,YouTube,7167,11Alive,blank_for_now,blank_for_now,"{""follower_count"":1050000,""following_count"":0,""like_count"":4530232,""post_count"":82100,""views_count"":795632551,""comment_count"":1670515,""share_count"":0}","It happened when a car was backing out of the parking lot.
-- 

11Alive is Where Atlanta Speaks. We believe that news shouldn’t be a one-way conversation, but a dialogue with you. Join in, share your thoughts and connect with new perspectives. 

Subscribe to 11Alive for exclusive content: http://bit.ly/11AliveSubscribe  

Download our 11Alive News app: https://interactive.11alive.com/appredirect/  
Text ""plus"" to 404-885-7600 to download 11Alive+ and stream 24/7 on Roku and Amazon Fire TV.  

Follow 11Alive on Social:  

Facebook: https://www.facebook.com/11Alive/ 
Twitter: https://twitter.com/11AliveNews 
Instagram: https://www.instagram.com/11Alive/", ,no longer populated,,2022-12-08T21:19:58.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRzZFQ3dRPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--ab9e1b50f9ad02ebaf6843afe323f3e92c281760/post-7167-82736505-thumbnail,0.0,0.0,,92.0,,,
80322281,https://www.instagram.com/p/ClqxqjxNVxE/,,Instagram,8101739,11Alive News,blank_for_now,blank_for_now,"{""follower_count"":92945,""following_count"":0,""like_count"":356,""post_count"":4,""views_count"":0,""comment_count"":6,""share_count"":0}","Look at these cute smiley faces 😀! These Greater Atlanta Christian School students plan to deliver 20,000 cans to our Lawrenceville Can-A-Thon location! Join them RIGHT NOW as they help local communities this holiday season. 

What is Can-A-Thon? We're glad you asked!
It's a canned food collection drive where 11Alive teamed up with local partners like @Publix and @SalvationArmyAtlanta. 

If you can't meet us at one of our four locations today, don't worry! You can also donate from home, visit 11Alive.com/Canathon for more information.", ,no longer populated,,2022-12-02T14:09:10.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSHBRQUFRPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--92de9f403326ca42ce9233c118e915d3bcf4568d/post-8101739-80322281-thumbnail,177.0,0.0,1.0,0.0,,,
80322267,https://www.facebook.com/114256800495/posts/10159260005770496,,Facebook,1086686,11Alive,blank_for_now,blank_for_now,"{""follower_count"":1919538,""following_count"":0,""like_count"":55351,""post_count"":35,""views_count"":0,""comment_count"":12283,""share_count"":1476}","Look at all of these cute little smiles 😃! These students are from the Greater Atlanta Christian School and they plan to deliver 20,000 cans TODAY for 11Alive's annual Can-A-Thon at the Lawrenceville location! Can you beat their goal and say #iCan? Visit one of our four Can-A-Thon locations NOW and meet us there. Can-A-Thon is a canned food collection drive and partnership between 11Alive, Publix and The Salvation Army. For more information on where to donate visit 11Alive.com/Canathon #11Alive #Canathon", ,no longer populated,,2022-12-02T13:38:24.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRzVRQUFRPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--8df4b68400452a94107f2e46ac68daab9f07c2d3/post-1086686-80322267-thumbnail,70.0,5.0,1.0,0.0,,,
80319330,https://www.instagram.com/p/ClqpxvMOHX5/,,Instagram,8101739,11Alive News,blank_for_now,blank_for_now,"{""follower_count"":92945,""following_count"":0,""like_count"":356,""post_count"":4,""views_count"":0,""comment_count"":6,""share_count"":0}","Come join us and spread some holiday spirit! Starting NOW you can donate your canned goods and non-perishables at one of our four locations to help families all around the greater metro Atlanta area. 

With the generous support of the community, The Salvation Army can meet the increased need at Christmas and throughout the year for families in need. 

Can-A-Thon is a canned food collection drive and partnership between 11Alive, @Publix and @SalvationArmyAtlanta. 

Visit 11Alive.com/Canathon for more information. #iCan #Canathon #11Alive", ,no longer populated,,2022-12-02T13:00:16.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCTXhHQUFRPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--d042388897b3dca581aa3523bd73c3ae67a274f8/post-8101739-80319330-thumbnail,22.0,0.0,0.0,0.0,,,
80194368,https://www.instagram.com/p/CloSt9qrbIp/,,Instagram,8101739,11Alive News,blank_for_now,blank_for_now,"{""follower_count"":92943,""following_count"":0,""like_count"":118,""post_count"":2,""views_count"":0,""comment_count"":5,""share_count"":0}","Start collecting your canned goods and non-perishables and get ready to donate them TOMORROW December 2nd at one of four locations around Metro Atlanta and surrounding areas. You can meet your favorite 11Alive talent at each location!

Can-A-Thon is a canned food collection drive and partnership between @Publix, 11Alive, and @SalvationArmyAtlanta.

For all information and to make donations, visit 11Alive.com/Canathon
#Canathon #iCan #11Alive", ,no longer populated,,2022-12-01T15:00:18.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSzNML2dNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--44063f28257ce8741f744defc7476c92dc9f354f/post-8101739-80194368-thumbnail,31.0,0.0,0.0,0.0,,,
80202379,https://www.facebook.com/114256800495/posts/10159258355520496,,Facebook,1086686,11Alive,blank_for_now,blank_for_now,"{""follower_count"":1919167,""following_count"":0,""like_count"":8908,""post_count"":52,""views_count"":0,""comment_count"":3312,""share_count"":2427}","Start collecting your canned goods and non-perishables and get ready to donate them TOMORROW December 2nd at one of four locations around Metro Atlanta and surrounding areas. You can meet your favorite 11Alive talent at each location! Can-A-Thon is a canned food collection drive and partnership between Publix, 11Alive, and The Salvation Army Metro Atlanta. For all information and to make donations, visit 11Alive.com/Canathon #Canathon #iCan #11Alive", ,no longer populated,,2022-12-01T15:00:11.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRVRiL2dNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--873b02107e51d33e34088147c03449a36e29c4f0/post-1086686-80202379-thumbnail,11.0,2.0,4.0,0.0,,,
79318948,https://www.instagram.com/p/ClYoN_Fs6c5/,,Instagram,8101738,11Alive News,blank_for_now,blank_for_now,"{""follower_count"":92865,""following_count"":0,""like_count"":0,""post_count"":0,""views_count"":0,""comment_count"":0,""share_count"":0}","We're gearing up for our 40th annual Can-A-Thon! Start collecting your canned goods and non-perishables and get ready to donate them on December 2nd at one of four locations around Metro Atlanta and surrounding areas.

Can-A-Thon is a canned food collection drive and partnership between @Publix, 11Alive, and The Salvation Army @SalvationArmyAtlanta.

For all information and to make donations, visit 11Alive.com/Canathon

#Canathon #iCan #11Alive", ,no longer populated,,2022-11-25T13:00:18.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCR3JnOHdNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--0234f4cdd400f72d340f15b902b6b0769b971d27/post-8101738-79318948-thumbnail,34.0,0.0,2.0,0.0,,,
79320210,https://www.facebook.com/114256800495/posts/10159247026500496,,Facebook,1086686,11Alive,blank_for_now,blank_for_now,"{""follower_count"":1918288,""following_count"":0,""like_count"":82149,""post_count"":39,""views_count"":0,""comment_count"":17752,""share_count"":1452}","We're gearing up for our 40th annual Can-A-Thon! Start collecting your canned goods and non-perishables and get ready to donate them on December 2nd at one of four locations around Metro Atlanta and surrounding areas. Can-A-Thon is a canned food collection drive and partnership between Publix, 11Alive, and The Salvation Army Metro Atlanta For all information and to make donations, visit 11Alive.com/Canathon #Canathon #iCan #11Alive", ,no longer populated,,2022-11-25T13:00:12.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSG5pOHdNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--51a701aef3309abc84cd8fed17fd31769ca96496/post-1086686-79320210-thumbnail,17.0,1.0,8.0,0.0,,,
78323993,https://www.instagram.com/p/ClHYbUQJ34f/,,Instagram,8101738,11Alive News,blank_for_now,blank_for_now,"{""follower_count"":92831,""following_count"":0,""like_count"":47,""post_count"":2,""views_count"":0,""comment_count"":3,""share_count"":0}","We're gearing up for our 40th annual Can-A-Thon! Start collecting your canned goods and non-perishables and get ready to donate them on December 2nd at one of four locations around Metro Atlanta and surrounding areas.

Can-A-Thon is a canned food collection drive and partnership between @Publix, 11Alive, and @SalvationArmyAtlanta

For all information and to make donations, visit 11Alive.com/Canathon

#Canathon #iCan #11Alive", ,no longer populated,,2022-11-18T20:15:14.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCR3QvNXdNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--e9d2dd5704a0149cf84955f294243c21dc44828b/post-8101738-78323993-thumbnail,23.0,0.0,1.0,0.0,,,
78323876,https://www.facebook.com/114256800495/posts/10159229180200496,,Facebook,1086686,11Alive,blank_for_now,blank_for_now,"{""follower_count"":1917305,""following_count"":0,""like_count"":18928,""post_count"":41,""views_count"":0,""comment_count"":7614,""share_count"":752}","We're gearing up for our 40th annual Can-A-Thon! Start collecting your canned goods and non-perishables and get ready to donate them on December 2nd at one of four locations around Metro Atlanta. Can-A-Thon is a canned food collection drive and partnership between Publix, 11Alive, and @TheSalvationArmyMetroAtlanta For all information and to make donations, visit 11Alive.com/Canathon #Canathon #iCan #11Alive", ,no longer populated,,2022-11-18T20:15:08.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCUForNXdNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--adee30e063bc94a9e2bda657eeae64a90f31fbd4/post-1086686-78323876-thumbnail,11.0,3.0,2.0,0.0,,,
